id_item,id_pedido,id_produto,quantidade,preco_unitario
3999,1789,64,1,1400.43
4000,1790,59,1,3459.8
4001,1790,75,-1,672.02
4002,1791,39,2,345.28
4003,1791,34,3,1318.12
4004,1792,9,1,915.4
4005,1792,3,2,527.71
4006,1792,43,2,2749.53
4007,1793,1,1,1309.95
4008,1794,88,1,2438.35
4009,1794,85,2,1551.88
4010,1795,87,1,1113.26
4011,1795,82,1,895.82
4012,1795,36,1,805.88
4013,1795,54,1,1405.97
4014,1796,43,1,2749.53
4015,1796,65,4,123.0
4016,1796,54,2,1405.97
4017,1796,57,1,3139.81
4018,1797,22,1,2169.97
4019,1798,37,2,2970.48
4020,1799,36,0,805.88
4021,1800,42,1,1759.41
4022,1801,38,1,3006.5
4023,1801,67,3,1258.12
4024,1801,7,4,2920.0
4025,1801,60,1,1762.66
4026,1802,18,1,2679.8
4027,1803,1,2,1309.95
4028,1803,23,1,2165.39
4029,1803,42,1,1759.41
4030,1804,11,1,1727.17
4031,1804,74,2,1567.58
4032,1804,48,1,181.94
4033,1805,83,2,2165.91
4034,1806,46,1,755.63
4035,1806,77,2,2101.09
4036,1806,15,1,2253.4
4037,1807,43,1,2749.53
4038,1808,14,1,3210.71
4039,1808,90,3,3263.49
4040,1809,1,2,1309.95
4041,1810,57,1,3139.81
4042,1810,80,3,955.74
4043,1810,81,1,1532.57
4044,1811,64,1,1400.43
4045,1812,89,2,1328.57
4046,1812,43,4,2749.53
4047,1812,44,1,3005.6
4048,1812,62,1,2938.49
4049,1813,83,3,2165.91
4050,1813,16,2,137.61
4051,1813,36,1,805.88
4052,1813,56,2,2924.48
4053,1813,65,4,123.0
4054,1814,78,3,1459.96
4055,1814,90,1,3263.49
4056,1814,4,1,3272.86
4057,1815,35,1,1986.11
4058,1815,42,4,1759.41
4059,1815,28,1,2849.69
4060,1816,57,2,3139.81
4061,1816,68,4,1522.73
4062,1817,37,1,2970.48
4063,1818,67,1,1258.12
4064,1818,56,3,2924.48
4065,1818,4,4,3272.86
4066,1819,70,2,2172.68
4067,1819,88,1,2438.35
4068,1819,61,2,206.76
4069,1820,10,1,3383.35
4070,1820,6,2,1167.83
4071,1820,64,1,1400.43
4072,1820,90,1,3263.49
4073,1821,83,1,2165.91
4074,1821,70,4,2172.68
4075,1821,19,1,2951.96
4076,1822,75,1,672.02
4077,1822,82,2,895.82
4078,1822,31,4,538.06
4079,1823,28,1,2849.69
4080,1823,33,1,950.19
4081,1824,55,2,585.23
4082,1825,65,1,123.0
4083,1825,77,3,2101.09
4084,1825,90,1,3263.49
4085,1826,65,1,123.0
4086,1826,90,1,3263.49
4087,1826,34,1,1318.12
4088,1826,11,1,1727.17
4089,1827,36,1,805.88
4090,1828,67,4,1258.12
4091,1829,1,1,1309.95
4092,1829,78,1,1459.96
4093,1830,58,2,2649.42
4094,1830,30,1,392.32
4095,1831,35,2,1986.11
4096,1831,76,1,379.36
4097,1831,2,2,1977.49
4098,1832,23,1,2165.39
4099,1833,29,2,2825.36
4100,1834,13,1,2526.59
4101,1834,81,1,1532.57
4102,1835,59,1,3459.8
4103,1836,61,1,206.76
4104,1836,34,2,1318.12
4105,1836,58,1,2649.42
4106,1836,52,3,3365.81
4107,1836,84,1,3321.81
4108,1837,66,1,3474.1
4109,1837,6,1,1167.83
4110,1837,30,1,392.32
4111,1837,26,3,1862.27
4112,1838,44,2,3005.6
4113,1838,63,1,2696.04
4114,1839,63,1,2696.04
4115,1839,46,3,755.63
4116,1839,81,1,1532.57
4117,1839,61,4,206.76
4118,1840,71,2,2501.52
4119,1840,58,1,2649.42
4120,1840,22,3,2169.97
4121,1840,35,1,1986.11
4122,1840,7,3,2920.0
4123,1841,43,2,2749.53
4124,1841,77,3,2101.09
4125,1841,54,1,1405.97
4126,1842,12,1,2786.41
4127,1843,88,1,2438.35
4128,1844,9,1,915.4
4129,1845,17,4,3309.15
4130,1846,37,1,2970.48
4131,1846,32,1,1851.97
4132,1846,31,3,538.06
4133,1847,2,2,1977.49
4134,1848,48,4,181.94
4135,1849,67,2,1258.12
4136,1850,34,1,1318.12
4137,1851,11,1,1727.17
4138,1851,69,2,2319.04
4139,1852,81,1,1532.57
4140,1852,77,2,2101.09
4141,1853,54,1,1405.97
4142,1853,9,1,915.4
4143,1853,32,2,1851.97
4144,1854,89,2,1328.57
4145,1854,88,1,2438.35
4146,1855,37,1,2970.48
4147,1856,11,2,1727.17
4148,1856,89,1,1328.57
4149,1856,65,2,123.0
4150,1857,44,1,3005.6
4151,1857,6,1,1167.83
4152,1858,29,3,2825.36
4153,1859,57,2,3139.81
4154,1860,35,1,1986.11
4155,1860,81,1,1532.57
4156,1861,60,1,1762.66
4157,1861,65,2,123.0
4158,1862,65,2,123.0
4159,1862,78,2,1459.96
4160,1863,49,2,3240.94
4161,1864,5,1,1473.07
4162,1864,64,1,1400.43
4163,1864,73,4,1375.78
4164,1864,82,3,895.82
4165,1864,59,3,3459.8
4166,1865,5,3,1473.07
4167,1865,65,2,123.0
4168,1865,18,2,2679.8
4169,1865,2,1,1977.49
4170,1866,53,2,2637.75
4171,1866,69,1,2319.04
4172,1866,75,1,672.02
4173,1867,68,1,1522.73
4174,1867,11,1,1727.17
4175,1868,70,1,2172.68
4176,1869,15,4,2253.4
4177,1869,3,1,527.71
4178,1870,7,2,2920.0
4179,1871,36,1,805.88
4180,1872,79,2,2010.32
4181,1872,85,2,1551.88
4182,1872,68,2,1522.73
4183,1873,34,2,1318.12
4184,1873,72,1,556.59
4185,1873,13,3,2526.59
4186,1874,22,1,2169.97
4187,1874,41,1,52.79
4188,1874,66,1,3474.1
4189,1874,3,1,527.71
4190,1875,38,3,3006.5
4191,1876,16,1,137.61
4192,1876,23,3,2165.39
4193,1877,65,1,123.0
4194,1878,67,1,1258.12
4195,1878,42,1,1759.41
4196,1878,4,1,3272.86
4197,1878,48,2,181.94
4198,1879,4,2,3272.86
4199,1880,58,2,2649.42
4200,1881,26,1,1862.27
4201,1881,10,2,3383.35
4202,1881,44,4,3005.6
4203,1881,38,2,3006.5
4204,1882,46,1,755.63
4205,1882,61,4,206.76
4206,1882,16,2,137.61
4207,1883,19,1,2951.96
4208,1884,48,2,181.94
4209,1884,46,1,755.63
4210,1884,31,1,538.06
4211,1884,63,2,2696.04
4212,1885,85,1,1551.88
4213,1886,29,1,2825.36
4214,1887,51,1,3252.01
4215,1888,48,1,181.94
4216,1888,89,2,1328.57
4217,1888,23,3,2165.39
4218,1888,72,1,556.59
4219,1888,73,3,1375.78
4220,1889,42,1,1759.41
4221,1889,17,2,3309.15
4222,1890,40,1,1943.3
4223,1891,61,1,206.76
4224,1892,75,3,672.02
4225,1892,72,1,556.59
4226,1893,53,1,2637.75
4227,1893,31,2,538.06
4228,1894,42,1,1759.41
4229,1894,90,1,3263.49
4230,1894,55,1,585.23
4231,1894,3,1,527.71
4232,1895,6,2,1167.83
4233,1895,12,2,2786.41
4234,1896,37,1,2970.48
4235,1896,66,1,3474.1
4236,1896,4,3,3272.86
4237,1896,63,1,2696.04
4238,1897,32,1,1851.97
4239,1897,17,2,3309.15
4240,1897,54,2,1405.97
4241,1898,21,1,1779.85
4242,1898,65,1,123.0
4243,1898,78,1,1459.96
4244,1898,80,1,955.74
4245,1898,52,1,3365.81
4246,1899,52,2,3365.81
4247,1899,86,1,1065.41
4248,1899,65,2,123.0
4249,1900,14,1,3210.71
4250,1900,74,3,1567.58
4251,1901,31,1,538.06
4252,1902,66,3,3474.1
4253,1902,59,1,3459.8
4254,1903,56,1,2924.48
4255,1903,49,1,3240.94
4256,1903,53,4,2637.75
4257,1904,17,1,3309.15
4258,1904,75,2,672.02
4259,1904,84,1,3321.81
4260,1904,22,3,2169.97
4261,1904,5,3,1473.07
4262,1905,39,1,345.28
4263,1905,28,2,2849.69
4264,1906,65,2,123.0
4265,1906,29,1,2825.36
4266,1906,18,2,2679.8
4267,1907,18,1,2679.8
4268,1908,29,3,2825.36
4269,1909,79,4,2010.32
4270,1909,55,1,585.23
4271,1910,67,0,1258.12
4272,1910,36,1,805.88
4273,1910,15,1,2253.4
4274,1910,4,4,3272.86
4275,1911,66,4,3474.1
4276,1911,64,4,1400.43
4277,1911,34,1,1318.12
4278,1911,14,1,3210.71
4279,1912,65,2,123.0
4280,1912,54,1,1405.97
4281,1912,84,1,3321.81
4282,1913,26,1,1862.27
4283,1913,4,1,3272.86
4284,1914,40,1,1943.3
4285,1914,51,2,3252.01
4286,1915,31,1,538.06
4287,1916,73,1,1375.78
4288,1916,66,2,3474.1
4289,1916,51,1,3252.01
4290,1916,15,1,2253.4
4291,1917,41,1,52.79
4292,1917,9,2,915.4
4293,1917,66,1,3474.1
4294,1917,49,1,3240.94
4295,1918,73,1,1375.78
4296,1918,69,1,2319.04
4297,1919,13,1,2526.59
4298,1919,43,2,2749.53
4299,1920,42,1,1759.41
4300,1920,57,1,3139.81
4301,1921,18,1,2679.8
4302,1922,47,2,3108.59
4303,1922,6,3,1167.83
4304,1923,29,3,2825.36
4305,1924,14,1,3210.71
4306,1924,61,1,206.76
4307,1924,55,2,585.23
4308,1924,64,1,1400.43
4309,1925,64,2,1400.43
4310,1925,39,1,345.28
4311,1926,61,3,206.76
4312,1926,42,2,1759.41
4313,1927,46,1,755.63
4314,1927,32,4,1851.97
4315,1928,39,2,345.28
4316,1928,52,4,3365.81
4317,1929,63,1,2696.04
4318,1929,76,1,379.36
4319,1929,2,1,1977.49
4320,1929,39,1,345.28
4321,1929,1,1,1309.95
4322,1930,7,2,2920.0
4323,1931,31,2,538.06
4324,1931,49,1,3240.94
4325,1932,36,1,805.88
4326,1933,80,1,955.74
4327,1933,51,2,3252.01
4328,1933,82,2,895.82
4329,1934,48,1,181.94
4330,1934,69,2,2319.04
4331,1934,75,1,672.02
4332,1934,32,1,1851.97
4333,1935,90,1,3263.49
4334,1935,29,1,2825.36
4335,1936,84,2,3321.81
4336,1936,63,1,2696.04
4337,1936,4,1,3272.86
4338,1936,70,2,2172.68
4339,1937,40,3,1943.3
4340,1937,82,1,895.82
4341,1937,11,2,1727.17
4342,1937,69,2,2319.04
4343,1937,44,1,3005.6
4344,1938,52,2,3365.81
4345,1938,68,1,1522.73
4346,1938,69,1,2319.04
4347,1938,43,1,2749.53
4348,1939,9,1,915.4
4349,1939,40,3,1943.3
4350,1940,84,1,3321.81
4351,1940,71,1,2501.52
4352,1940,67,1,1258.12
4353,1941,81,2,1532.57
4354,1942,4,1,3272.86
4355,1943,18,3,2679.8
4356,1943,1,2,1309.95
4357,1943,42,3,1759.41
4358,1943,39,1,345.28
4359,1944,66,1,3474.1
4360,1944,90,1,3263.49
4361,1944,55,1,585.23
4362,1945,44,2,3005.6
4363,1945,54,2,1405.97
4364,1945,63,1,2696.04
4365,1946,56,1,2924.48
4366,1946,58,1,2649.42
4367,1946,37,1,2970.48
4368,1947,62,1,2938.49
4369,1948,8,1,2297.94
4370,1948,41,1,52.79
4371,1949,19,1,2951.96
4372,1949,66,0,3474.1
4373,1950,6,3,1167.83
4374,1950,60,2,1762.66
4375,1951,62,1,2938.49
4376,1951,40,1,1943.3
4377,1952,36,2,805.88
4378,1952,22,1,2169.97
4379,1953,35,2,1986.11
4380,1953,3,2,527.71
4381,1953,11,1,1727.17
4382,1953,14,1,3210.71
4383,1953,15,1,2253.4
4384,1954,14,1,3210.71
4385,1954,49,2,3240.94
4386,1955,73,1,1375.78
4387,1955,32,1,1851.97
4388,1955,46,2,755.63
4389,1956,51,4,3252.01
4390,1957,36,2,805.88
4391,1957,31,1,538.06
4392,1957,76,1,379.36
4393,1957,80,1,955.74
4394,1957,52,1,3365.81
4395,1958,81,2,1532.57
4396,1958,15,1,2253.4
4397,1959,60,1,1762.66
4398,1959,23,3,2165.39
4399,1960,53,1,2637.75
4400,1960,15,1,2253.4
4401,1961,7,2,2920.0
4402,1961,12,2,2786.41
4403,1961,1,2,1309.95
4404,1961,17,2,3309.15
4405,1962,17,1,3309.15
4406,1962,2,1,1977.49
4407,1962,29,1,2825.36
4408,1963,6,2,1167.83
4409,1964,44,2,3005.6
4410,1965,5,1,1473.07
4411,1966,35,1,1986.11
4412,1966,84,1,3321.81
4413,1967,17,1,3309.15
4414,1968,7,2,2920.0
4415,1969,41,2,52.79
4416,1969,9,1,915.4
4417,1970,51,1,3252.01
4418,1971,83,1,2165.91
4419,1971,32,3,1851.97
4420,1971,36,2,805.88
4421,1971,28,0,2849.69
4422,1971,72,1,556.59
4423,1972,78,1,1459.96
4424,1972,26,2,1862.27
4425,1973,67,1,1258.12
4426,1973,87,1,1113.26
4427,1973,89,1,1328.57
4428,1973,33,1,950.19
4429,1974,14,1,3210.71
4430,1974,41,3,52.79
4431,1975,36,2,805.88
4432,1975,81,1,1532.57
4433,1975,32,1,1851.97
4434,1975,80,1,955.74
4435,1976,37,2,2970.48
4436,1977,22,1,2169.97
4437,1978,41,1,52.79
4438,1978,64,3,1400.43
4439,1979,6,2,1167.83
4440,1979,33,4,950.19
4441,1979,64,1,1400.43
4442,1979,15,1,2253.4
4443,1980,11,3,1727.17
4444,1980,12,1,2786.41
4445,1980,60,2,1762.66
4446,1981,12,1,2786.41
4447,1982,32,1,1851.97
4448,1982,57,2,3139.81
4449,1983,37,1,2970.48
4450,1983,19,0,2951.96
4451,1984,63,1,2696.04
4452,1985,7,1,2920.0
4453,1985,87,1,1113.26
4454,1986,84,3,3321.81
4455,1987,2,1,1977.49
4456,1988,88,1,2438.35
4457,1988,18,1,2679.8
4458,1989,54,1,1405.97
4459,1990,66,1,3474.1
4460,1990,90,1,3263.49
4461,1990,4,1,3272.86
4462,1991,59,1,3459.8
4463,1991,74,1,1567.58
4464,1992,66,1,3474.1
4465,1993,72,2,556.59
4466,1993,53,1,2637.75
4467,1993,14,1,3210.71
4468,1994,59,2,3459.8
4469,1994,47,2,3108.59
4470,1994,2,2,1977.49
4471,1994,6,1,1167.83
4472,1995,88,1,2438.35
4473,1995,18,1,2679.8
4474,1996,49,3,3240.94
4475,1996,52,2,3365.81
4476,1996,68,2,1522.73
4477,1997,9,1,915.4
4478,1998,86,2,1065.41
4479,1999,21,1,1779.85
4480,1999,26,2,1862.27
4481,1999,82,2,895.82
4482,2000,23,2,2165.39
4483,2000,84,2,3321.81
4484,2001,18,1,2679.8
4485,2001,78,1,1459.96
4486,2002,7,3,2920.0
4487,2003,42,1,1759.41
4488,2003,70,1,2172.68
4489,2003,58,1,2649.42
4490,2003,65,1,123.0
4491,2003,86,2,1065.41
4492,2004,79,1,2010.32
4493,2004,88,1,2438.35
4494,2004,44,1,3005.6
4495,2005,28,1,2849.69
4496,2006,28,1,2849.69
4497,2006,55,1,585.23
4498,2007,22,1,2169.97
4499,2008,59,2,3459.8
4500,2008,76,1,379.36
4501,2008,84,1,3321.81
4502,2009,88,1,2438.35
4503,2010,6,1,1167.83
4504,2010,52,1,3365.81
4505,2011,55,3,585.23
4506,2012,73,4,1375.78
4507,2012,67,1,1258.12
4508,2012,85,1,1551.88
4509,2013,61,2,206.76
4510,2014,39,4,345.28
4511,2014,7,2,2920.0
4512,2014,78,1,1459.96
4513,2015,29,1,2825.36
4514,2015,39,2,345.28
4515,2016,84,2,3321.81
4516,2016,36,2,805.88
4517,2016,87,3,1113.26
4518,2016,85,1,1551.88
4519,2016,77,2,2101.09
4520,2017,81,1,1532.57
4521,2018,57,2,3139.81
4522,2019,1,1,1309.95
4523,2020,36,1,805.88
4524,2021,15,1,2253.4
4525,2022,65,1,123.0
4526,2023,1,2,1309.95
4527,2024,66,2,3474.1
4528,2024,55,2,585.23
4529,2024,49,1,3240.94
4530,2025,72,1,556.59
4531,2025,68,1,1522.73
4532,2025,15,1,2253.4
4533,2025,54,1,1405.97
4534,2025,10,1,3383.35
4535,2026,28,2,2849.69
4536,2026,5,2,1473.07
4537,2027,76,1,379.36
4538,2027,30,2,392.32
4539,2028,2,1,1977.49
4540,2029,10,1,3383.35
4541,2030,64,1,1400.43
4542,2030,56,3,2924.48
4543,2031,62,1,2938.49
4544,2032,32,3,1851.97
4545,2032,23,1,2165.39
4546,2033,15,4,2253.4
4547,2033,62,2,2938.49
4548,2034,1,1,1309.95
4549,2034,26,1,1862.27
4550,2034,46,1,755.63
4551,2034,13,1,2526.59
4552,2034,48,1,181.94
4553,2035,3,1,527.71
4554,2036,73,1,1375.78
4555,2037,47,-1,3108.59
4556,2038,42,1,1759.41
4557,2039,71,1,2501.52
4558,2039,37,2,2970.48
4559,2039,62,2,2938.49
4560,2040,42,1,1759.41
4561,2040,6,1,1167.83
4562,2041,22,1,2169.97
4563,2041,63,4,2696.04
4564,2042,79,1,2010.32
4565,2042,4,3,3272.86
4566,2043,22,1,2169.97
4567,2044,56,3,2924.48
4568,2044,75,1,672.02
4569,2044,4,1,3272.86
4570,2044,10,1,3383.35
4571,2045,67,1,1258.12
4572,2045,10,1,3383.35
4573,2045,12,3,2786.41
4574,2045,65,3,123.0
4575,2046,22,1,2169.97
4576,2046,37,1,2970.48
4577,2046,8,1,2297.94
4578,2047,73,4,1375.78
4579,2047,16,1,137.61
4580,2047,80,2,955.74
4581,2047,8,2,2297.94
4582,2047,13,1,2526.59
4583,2048,58,2,2649.42
4584,2049,64,1,1400.43
4585,2049,61,1,206.76
4586,2049,44,2,3005.6
4587,2050,1,1,1309.95
4588,2051,22,1,2169.97
4589,2051,63,3,2696.04
4590,2052,88,1,2438.35
4591,2052,82,1,895.82
4592,2052,89,1,1328.57
4593,2052,28,1,2849.69
4594,2053,29,2,2825.36
4595,2053,32,1,1851.97
4596,2054,37,1,2970.48
4597,2054,4,2,3272.86
4598,2054,85,2,1551.88
4599,2055,41,1,52.79
4600,2056,46,2,755.63
4601,2056,57,2,3139.81
4602,2057,65,1,123.0
4603,2057,58,1,2649.42
4604,2058,1,1,1309.95
4605,2058,56,1,2924.48
4606,2058,87,2,1113.26
4607,2058,22,2,2169.97
4608,2059,37,4,2970.48
4609,2059,49,1,3240.94
4610,2059,26,1,1862.27
4611,2060,5,1,1473.07
4612,2060,41,2,52.79
4613,2061,42,3,1759.41
4614,2062,80,1,955.74
4615,2063,23,2,2165.39
4616,2063,11,1,1727.17
4617,2064,71,3,2501.52
4618,2064,15,2,2253.4
4619,2065,89,3,1328.57
4620,2065,85,1,1551.88
4621,2065,26,3,1862.27
4622,2066,31,1,538.06
4623,2066,47,2,3108.59
4624,2067,1,1,1309.95
4625,2067,8,1,2297.94
4626,2068,33,3,950.19
4627,2068,40,2,1943.3
4628,2068,68,1,1522.73
4629,2069,30,4,392.32
4630,2070,58,4,2649.42
4631,2071,88,3,2438.35
4632,2071,56,2,2924.48
4633,2072,87,1,1113.26
4634,2072,60,1,1762.66
4635,2072,2,1,1977.49
4636,2072,61,2,206.76
4637,2073,19,1,2951.96
4638,2073,9,4,915.4
4639,2074,10,2,3383.35
4640,2075,14,1,3210.71
4641,2075,23,4,2165.39
4642,2076,7,1,2920.0
4643,2076,28,1,2849.69
4644,2076,68,4,1522.73
4645,2076,23,1,2165.39
4646,2077,11,2,1727.17
4647,2077,38,1,3006.5
4648,2078,86,2,1065.41
4649,2078,84,3,3321.81
4650,2078,88,3,2438.35
4651,2079,39,1,345.28
4652,2080,69,1,2319.04
4653,2081,52,1,3365.81
4654,2082,83,4,2165.91
4655,2082,39,2,345.28
4656,2082,65,2,123.0
4657,2083,82,1,895.82
4658,2083,34,1,1318.12
4659,2084,31,1,538.06
4660,2084,56,1,2924.48
4661,2085,84,2,3321.81
4662,2085,39,1,345.28
4663,2086,35,1,1986.11
4664,2087,74,1,1567.58
4665,2087,52,1,3365.81
4666,2087,77,3,2101.09
4667,2087,87,1,1113.26
4668,2088,47,1,3108.59
4669,2088,11,1,1727.17
4670,2088,23,1,2165.39
4671,2088,12,2,2786.41
4672,2089,17,1,3309.15
4673,2089,40,4,1943.3
4674,2089,51,1,3252.01
4675,2089,81,1,1532.57
4676,2090,65,1,123.0
4677,2090,82,2,895.82
4678,2091,47,1,3108.59
4679,2091,65,1,123.0
4680,2091,33,2,950.19
4681,2092,23,1,2165.39
4682,2093,82,1,895.82
4683,2093,88,2,2438.35
4684,2094,88,2,2438.35
4685,2094,26,2,1862.27
4686,2095,86,1,1065.41
4687,2096,19,2,2951.96
4688,2096,8,1,2297.94
4689,2097,12,1,2786.41
4690,2097,49,1,3240.94
4691,2098,46,1,755.63
4692,2099,30,1,392.32
4693,2099,84,1,3321.81
4694,2099,68,1,1522.73
4695,2100,39,1,345.28
4696,2101,31,1,538.06
4697,2101,38,1,3006.5
4698,2101,59,1,3459.8
4699,2102,84,1,3321.81
4700,2102,29,4,2825.36
4701,2102,32,1,1851.97
4702,2102,71,1,2501.52
4703,2103,34,2,1318.12
4704,2103,8,1,2297.94
4705,2103,71,1,2501.52
4706,2104,3,3,527.71
4707,2104,87,1,1113.26
4708,2104,84,1,3321.81
4709,2105,60,2,1762.66
4710,2105,69,1,2319.04
4711,2106,60,1,1762.66
4712,2107,43,2,2749.53
4713,2107,48,1,181.94
4714,2108,37,1,2970.48
4715,2109,7,1,2920.0
4716,2110,35,1,1986.11
4717,2110,7,1,2920.0
4718,2111,11,4,1727.17
4719,2111,31,1,538.06
4720,2111,53,1,2637.75
4721,2111,9,1,915.4
4722,2111,44,2,3005.6
4723,2112,14,1,3210.71
4724,2113,71,1,2501.52
4725,2114,36,2,805.88
4726,2114,37,3,2970.48
4727,2115,81,1,1532.57
4728,2116,51,1,3252.01
4729,2116,23,4,2165.39
4730,2116,5,1,1473.07
4731,2116,22,1,2169.97
4732,2117,78,2,1459.96
4733,2118,43,1,2749.53
4734,2118,84,2,3321.81
4735,2119,81,2,1532.57
4736,2119,40,4,1943.3
4737,2119,46,1,755.63
4738,2120,1,1,1309.95
4739,2120,4,1,3272.86
4740,2120,38,3,3006.5
4741,2121,53,1,2637.75
4742,2121,48,2,181.94
4743,2122,51,1,3252.01
4744,2122,6,1,1167.83
4745,2123,34,1,1318.12
4746,2123,61,1,206.76
4747,2123,69,1,2319.04
4748,2124,44,1,3005.6
4749,2124,10,2,3383.35
4750,2124,66,1,3474.1
4751,2125,13,1,2526.59
4752,2126,17,1,3309.15
4753,2126,12,1,2786.41
4754,2127,26,2,1862.27
4755,2128,78,1,1459.96
4756,2128,58,1,2649.42
4757,2128,69,3,2319.04
4758,2128,71,3,2501.52
4759,2129,47,2,3108.59
4760,2129,53,1,2637.75
4761,2130,6,3,1167.83
4762,2130,79,1,2010.32
4763,2130,35,1,1986.11
4764,2130,60,1,1762.66
4765,2131,82,1,895.82
4766,2132,54,3,1405.97
4767,2133,9,1,915.4
4768,2133,82,2,895.82
4769,2134,44,1,3005.6
4770,2134,78,1,1459.96
4771,2134,56,1,2924.48
4772,2134,81,1,1532.57
4773,2135,8,2,2297.94
4774,2135,51,1,3252.01
4775,2135,22,2,2169.97
4776,2135,70,2,2172.68
4777,2136,18,1,2679.8
4778,2136,35,1,1986.11
4779,2137,69,1,2319.04
4780,2138,71,3,2501.52
4781,2139,74,1,1567.58
4782,2140,21,1,1779.85
4783,2140,26,1,1862.27
4784,2141,65,1,123.0
4785,2141,54,1,1405.97
4786,2142,43,3,2749.53
4787,2143,22,1,2169.97
4788,2144,74,1,1567.58
4789,2145,47,1,3108.59
4790,2146,78,1,1459.96
4791,2147,76,1,379.36
4792,2147,1,1,1309.95
4793,2147,61,1,206.76
4794,2147,81,3,1532.57
4795,2148,22,1,2169.97
4796,2149,31,2,538.06
4797,2150,85,1,1551.88
4798,2150,43,2,2749.53
4799,2151,49,1,3240.94
4800,2151,2,1,1977.49
4801,2152,40,1,1943.3
4802,2152,4,2,3272.86
4803,2152,33,2,950.19
4804,2153,49,1,3240.94
4805,2154,13,2,2526.59
4806,2154,81,2,1532.57
4807,2155,71,1,2501.52
4808,2155,65,1,123.0
4809,2156,41,2,52.79
4810,2157,52,1,3365.81
4811,2158,23,3,2165.39
4812,2158,1,1,1309.95
4813,2159,80,1,955.74
4814,2159,12,1,2786.41
4815,2160,23,4,2165.39
4816,2161,79,2,2010.32
4817,2162,4,1,3272.86
4818,2162,17,1,3309.15
4819,2162,79,2,2010.32
4820,2163,65,1,123.0
4821,2163,68,3,1522.73
4822,2163,59,1,3459.8
4823,2163,57,1,3139.81
4824,2164,12,2,2786.41
4825,2164,54,1,1405.97
4826,2164,83,1,2165.91
4827,2164,51,4,3252.01
4828,2165,29,2,2825.36
4829,2165,56,1,2924.48
4830,2166,60,1,1762.66
4831,2166,56,2,2924.48
4832,2167,6,1,1167.83
4833,2167,63,1,2696.04
4834,2168,77,1,2101.09
4835,2168,13,1,2526.59
4836,2168,9,3,915.4
4837,2169,3,1,527.71
4838,2170,33,4,950.19
4839,2171,88,1,2438.35
4840,2172,47,2,3108.59
4841,2172,69,2,2319.04
4842,2173,38,1,3006.5
4843,2174,37,-1,2970.48
4844,2175,90,2,3263.49
4845,2175,75,1,672.02
4846,2175,70,1,2172.68
4847,2175,35,2,1986.11
4848,2176,26,1,1862.27
4849,2176,61,1,206.76
4850,2176,60,1,1762.66
4851,2176,17,1,3309.15
4852,2176,46,1,755.63
4853,2177,66,1,3474.1
4854,2177,2,1,1977.49
4855,2178,71,3,2501.52
4856,2179,87,1,1113.26
4857,2179,44,2,3005.6
4858,2179,70,1,2172.68
4859,2180,31,1,538.06
4860,2181,74,1,1567.58
4861,2181,33,1,950.19
4862,2182,90,1,3263.49
4863,2182,26,1,1862.27
4864,2183,52,2,3365.81
4865,2184,80,1,955.74
4866,2185,82,2,895.82
4867,2185,5,2,1473.07
4868,2186,60,1,1762.66
4869,2186,66,4,3474.1
4870,2187,46,3,755.63
4871,2187,10,2,3383.35
4872,2188,67,1,1258.12
4873,2188,77,1,2101.09
4874,2189,72,1,556.59
4875,2189,30,2,392.32
4876,2190,64,2,1400.43
4877,2190,2,0,1977.49
4878,2190,28,1,2849.69
4879,2190,56,1,2924.48
4880,2191,14,1,3210.71
4881,2191,10,1,3383.35
4882,2191,67,2,1258.12
4883,2192,78,3,1459.96
4884,2192,77,1,2101.09
4885,2192,84,4,3321.81
4886,2192,18,1,2679.8
4887,2192,5,1,1473.07
4888,2193,2,1,1977.49
4889,2193,31,1,538.06
4890,2193,60,3,1762.66
4891,2194,26,1,1862.27
4892,2194,55,1,585.23
4893,2195,60,3,1762.66
4894,2195,68,1,1522.73
4895,2196,26,1,1862.27
4896,2196,52,2,3365.81
4897,2197,47,1,3108.59
4898,2198,15,2,2253.4
4899,2198,73,1,1375.78
4900,2198,53,3,2637.75
4901,2198,14,1,3210.71
4902,2198,46,1,755.63
4903,2199,59,2,3459.8
4904,2200,76,3,379.36
4905,2200,30,1,392.32
4906,2200,71,1,2501.52
4907,2200,31,1,538.06
4908,2200,9,1,915.4
4909,2201,55,2,585.23
4910,2201,30,1,392.32
4911,2201,35,3,1986.11
4912,2201,31,2,538.06
4913,2202,49,2,3240.94
4914,2203,75,1,672.02
4915,2203,76,2,379.36
4916,2204,19,1,2951.96
4917,2204,66,2,3474.1
4918,2204,12,2,2786.41
4919,2204,55,3,585.23
4920,2205,28,2,2849.69
4921,2205,32,2,1851.97
4922,2206,63,1,2696.04
4923,2206,28,4,2849.69
4924,2207,80,4,955.74
4925,2208,33,1,950.19
4926,2208,18,1,2679.8
4927,2208,72,1,556.59
4928,2208,1,1,1309.95
4929,2208,57,1,3139.81
4930,2209,74,1,1567.58
4931,2209,35,1,1986.11
4932,2210,22,1,2169.97
4933,2211,85,4,1551.88
4934,2211,2,2,1977.49
4935,2211,44,1,3005.6
4936,2212,90,1,3263.49
4937,2212,18,2,2679.8
4938,2212,12,1,2786.41
4939,2213,42,4,1759.41
4940,2214,74,2,1567.58
4941,2215,23,3,2165.39
4942,2216,32,1,1851.97
4943,2216,57,1,3139.81
