id_pagamento,id_pedido,metodo_pagamento,valor_pago,status_pagamento
2410,2410,Pix,6823.98,Aprovado
2411,2411,Cartão de Débito,6333.49,Aprovado
2412,2412,Boleto,1309.95,Aprovado
2413,2413,Boleto,13484.33,Aprovado
2414,2414,Cartão de Crédito,7856.45,Aprovado
2415,2415,Cartão de Crédito,9970.19,Aprovado
2416,2416,Boleto,5246.57,Aprovado
2417,2417,Cartão de Crédito,9995.11,Aprovado
2418,2418,Boleto,13004.02,Aprovado
2419,2419,Cartão de Crédito,15961.34,Aprovado
2420,2420,Cartão de Crédito,6217.18,Aprovado
2421,2421,Cartão de Débito,950.19,Pendente
2422,2422,Boleto,2657.14,Aprovado
2423,2423,Pix,10326.24,Aprovado
2424,2424,Cartão de Débito,6303.27,Aprovado
2425,2425,Pix,2921.02,Aprovado
2426,2426,Cartão de Crédito,3901.95,Aprovado
2427,2427,Pix,10031.3,Aprovado
2428,2428,Pix,14045.17,Aprovado
2429,2429,Boleto,9295.56,Aprovado
2430,2430,Pix,6481.88,Aprovado
2431,2431,Cartão de Crédito,9043.44,Aprovado
2432,2432,Boleto,6504.02,Aprovado
2433,2433,Pix,3928.57,Aprovado
2434,2434,Pix,9072.37,Aprovado
2435,2435,Cartão de Débito,3120.39,Aprovado
2436,2436,Pix,2165.39,Aprovado
2437,2437,Pix,3108.59,Aprovado
2438,2438,Cartão de Crédito,5876.98,Aprovado
2439,2439,Cartão de Crédito,412.83,Aprovado
2440,2440,Pix,10787.99,Aprovado
2441,2441,Cartão de Crédito,7948.26,Aprovado
2442,2442,Pix,6735.91,Aprovado
2443,2443,Pix,15203.29,Aprovado
2444,2444,Pix,7608.37,Aprovado
2445,2445,Cartão de Crédito,955.74,Aprovado
2446,2446,Cartão de Crédito,2319.04,Aprovado
2447,2447,Pix,5150.94,Aprovado
2448,2448,Cartão de Crédito,7268.9,Aprovado
2449,2449,Pix,8098.38,Aprovado
2450,2450,Boleto,6421.42,Aprovado
2451,2451,Pix,527.71,Aprovado
2452,2452,Cartão de Crédito,206.76,Aprovado
2453,2453,Pix,3135.16,Aprovado
2454,2454,Cartão de Crédito,18594.62,Aprovado
2455,2455,Cartão de Crédito,3982.05,Aprovado
2456,2456,Pix,7423.16,Aprovado
2457,2457,Boleto,12879.41,Aprovado
2458,2458,Pix,6479.56,Aprovado
2459,2459,Pix,16290.06,Aprovado
2460,2460,Cartão de Débito,672.02,Aprovado
2461,2461,Cartão de Crédito,4423.37,Aprovado
2462,2462,Cartão de Crédito,7803.07,Aprovado
2463,2463,Pix,12600.37,Recusado
2464,2464,Cartão de Crédito,2165.39,Aprovado
2465,2465,Boleto,538.06,Aprovado
2466,2466,Pix,3108.59,Aprovado
2467,2467,Pix,7791.3,Aprovado
2468,2468,Cartão de Débito,2226.52,Aprovado
2469,2469,Pix,13517.1,Aprovado
2470,2470,Pix,3240.94,Aprovado
2471,2471,Pix,4345.36,Aprovado
2472,2472,Cartão de Crédito,2825.36,Aprovado
2473,2473,Cartão de Crédito,7353.21,Aprovado
2474,2474,Cartão de Crédito,3272.86,Recusado
2475,2475,Cartão de Crédito,2619.9,Aprovado
2476,2476,Cartão de Débito,2010.32,Aprovado
2477,2477,Cartão de Crédito,2924.48,Aprovado
2478,2478,Cartão de Crédito,5278.23,Aprovado
2479,2479,Cartão de Débito,6386.95,Aprovado
2480,2480,Cartão de Crédito,3394.09,Pendente
2481,2481,Pix,10933.76,Aprovado
2482,2482,Pix,5259.9,Pendente
2483,2483,Pix,5446.59,Aprovado
2484,2484,Pix,12931.89,Aprovado
2485,2485,Pix,21457.63,Aprovado
2486,2486,Cartão de Crédito,25762.24,Aprovado
2487,2487,Cartão de Crédito,20224.32,Aprovado
2488,2488,Cartão de Crédito,16513.77,Aprovado
2489,2489,Pix,275.22,Aprovado
2490,2490,Pix,12457.85,Aprovado
2491,2491,Cartão de Crédito,5079.38,Recusado
2492,2492,Boleto,2010.32,Aprovado
2493,2493,Cartão de Crédito,17074.17,Pendente
2494,2494,Cartão de Crédito,3802.54,Pendente
2495,2495,Cartão de Crédito,14554.72,Aprovado
2496,2496,Boleto,2490.52,Aprovado
2497,2497,Pix,1779.85,Aprovado
2498,2498,Pix,1830.8,Aprovado
2499,2499,Cartão de Crédito,1318.12,Aprovado
2500,2500,Boleto,11312.68,Aprovado
2501,2501,Pix,11232.95,Pendente
2502,2502,Boleto,10346.64,Aprovado
2503,2503,Pix,3886.6,Aprovado
2504,2504,Boleto,950.19,Aprovado
2505,2505,Cartão de Crédito,6260.3,Aprovado
2506,2506,Boleto,8873.99,Aprovado
2507,2507,Pix,1055.42,Recusado
2508,2508,Pix,3365.81,Aprovado
2509,2509,Cartão de Crédito,1912.86,Aprovado
2510,2510,Boleto,11452.55,Aprovado
2511,2511,Pix,2319.04,Aprovado
2512,2512,Cartão de Crédito,3935.51,Aprovado
2513,2513,Cartão de Crédito,1960.51,Aprovado
2514,2514,Boleto,2319.04,Aprovado
2515,2515,Boleto,8361.78,Aprovado
2516,2516,Boleto,392.32,Aprovado
2517,2517,Cartão de Crédito,16172.93,Aprovado
2518,2518,Cartão de Crédito,9486.63,Aprovado
2519,2519,Pix,15247.94,Aprovado
2520,2520,Cartão de Crédito,1779.85,Aprovado
2521,2521,Boleto,15041.24,Aprovado
2522,2522,Pix,3006.5,Pendente
2523,2523,Cartão de Crédito,10932.01,Aprovado
2524,2524,Pix,6809.74,Aprovado
2525,2525,Pix,9161.62,Aprovado
2526,2526,Pix,3242.03,Aprovado
2527,2527,Cartão de Crédito,2165.91,Aprovado
2528,2528,Pix,5392.08,Aprovado
2529,2529,Pix,3043.56,Aprovado
2530,2530,Cartão de Crédito,8088.12,Aprovado
2531,2531,Pix,3954.36,Aprovado
2532,2532,Cartão de Crédito,1614.18,Aprovado
2533,2533,Cartão de Crédito,556.59,Aprovado
2534,2534,Pix,7178.27,Pendente
2535,2535,Cartão de Crédito,3240.94,Aprovado
2536,2536,Cartão de Crédito,1405.97,Aprovado
2537,2537,Pix,1473.07,Aprovado
2538,2538,Cartão de Crédito,10144.55,Aprovado
2539,2539,Pix,14356.35,Aprovado
2540,2540,Pix,5078.76,Aprovado
2541,2541,Cartão de Crédito,6978.72,Aprovado
2542,2542,Pix,21754.37,Aprovado
2543,2543,Pix,620.28,Aprovado
2544,2544,Cartão de Crédito,1132.13,Recusado
2545,2545,Boleto,7246.93,Aprovado
2546,2546,Pix,672.02,Aprovado
2547,2547,Cartão de Crédito,22873.86,Recusado
2548,2548,Boleto,755.63,Aprovado
2549,2549,Cartão de Débito,9205.92,Aprovado
2550,2550,Pix,11402.14,Aprovado
2551,2551,Pix,2578.15,Aprovado
2552,2552,Cartão de Crédito,2970.48,Aprovado
2553,2553,Pix,3518.82,Aprovado
2554,2554,Cartão de Crédito,12119.28,Aprovado
2555,2555,Pix,2216.42,Aprovado
2556,2556,Cartão de Crédito,2696.04,Aprovado
2557,2557,Cartão de Crédito,2516.24,Aprovado
2558,2558,Cartão de Crédito,6421.42,Aprovado
2559,2559,Cartão de Crédito,3895.51,Pendente
2560,2560,Cartão de Débito,6723.13,Aprovado
2561,2561,Pix,7578.47,Aprovado
2562,2562,Cartão de Crédito,4807.72,Aprovado
2563,2563,Cartão de Crédito,1815.45,Aprovado
2564,2564,Pix,4742.77,Aprovado
2565,2565,Pix,3886.6,Aprovado
2566,2566,Pix,1532.57,Aprovado
2567,2567,Cartão de Crédito,5352.95,Pendente
2568,2568,Pix,10145.78,Aprovado
2569,2569,Pix,4808.12,Aprovado
2570,2570,Pix,5829.9,Aprovado
2571,2571,Boleto,13826.97,Aprovado
2572,2572,Cartão de Crédito,275.22,Aprovado
2573,2573,Cartão de Débito,15034.21,Aprovado
2574,2574,Boleto,2253.4,Aprovado
2575,2575,Pix,14390.23,Aprovado
2576,2576,Cartão de Crédito,19788.39,Aprovado
2577,2577,Pix,6046.54,Aprovado
2578,2578,Boleto,3108.59,Aprovado
2579,2579,Pix,2446.37,Aprovado
2580,2580,Cartão de Crédito,6110.39,Recusado
2581,2581,Pix,5020.07,Aprovado
2582,2582,Boleto,8417.76,Pendente
2583,2583,Pix,1674.86,Aprovado
2584,2584,Cartão de Crédito,3995.65,Aprovado
2585,2585,Cartão de Crédito,52.79,Aprovado
2586,2586,Boleto,206.76,Aprovado
2587,2587,Pix,13609.1,Aprovado
2588,2588,Cartão de Débito,3458.06,Pendente
2589,2589,Boleto,13868.12,Aprovado
2590,2590,Cartão de Crédito,2289.19,Recusado
2591,2591,Cartão de Crédito,10011.25,Aprovado
2592,2592,Cartão de Crédito,4692.5,Aprovado
2593,2593,Cartão de Débito,5650.72,Aprovado
2594,2594,Cartão de Crédito,22288.59,Aprovado
2595,2595,Boleto,5674.01,Pendente
2596,2596,Cartão de Crédito,805.88,Aprovado
2597,2597,Pix,14173.54,Aprovado
2598,2598,Pix,8879.09,Aprovado
2599,2599,Cartão de Crédito,9644.58,Aprovado
2600,2600,Pix,6496.17,Aprovado
2601,2601,Cartão de Crédito,10434.17,Aprovado
2602,2602,Cartão de Débito,6497.21,Aprovado
2603,2603,Pix,755.63,Aprovado
2604,2604,Cartão de Crédito,52.79,Aprovado
2605,2605,Cartão de Crédito,5605.52,Aprovado
2606,2606,Cartão de Crédito,6620.76,Aprovado
2607,2607,Cartão de Crédito,1614.18,Aprovado
2608,2608,Cartão de Crédito,12960.68,Aprovado
2609,2609,Cartão de Crédito,22585.0,Aprovado
2610,2610,Pix,6421.42,Aprovado
2611,2611,Cartão de Crédito,4152.02,Aprovado
2612,2612,Cartão de Crédito,12276.22,Aprovado
2613,2613,Pix,7603.89,Aprovado
2614,2614,Cartão de Crédito,3263.49,Aprovado
2615,2615,Cartão de Crédito,2335.66,Aprovado
2616,2616,Boleto,14959.0,Aprovado
2617,2617,Cartão de Crédito,1779.85,Aprovado
2618,2618,Cartão de Crédito,17395.64,Aprovado
2619,2619,Pix,7948.26,Aprovado
2620,2620,Pix,11155.66,Aprovado
2621,2621,Cartão de Crédito,2865.93,Aprovado
2622,2622,Cartão de Crédito,10362.52,Pendente
2623,2623,Pix,6013.0,Aprovado
2624,2624,Cartão de Crédito,672.02,Aprovado
2625,2625,Boleto,137.61,Aprovado
2626,2626,Pix,15769.91,Aprovado
2627,2627,Cartão de Crédito,7686.7,Aprovado
2628,2628,Pix,17669.02,Aprovado
2629,2629,Pix,4235.37,Aprovado
2630,2630,Pix,3794.1,Aprovado
2631,2631,Pix,7354.05,Aprovado
2632,2632,Pix,2169.97,Aprovado
2633,2633,Boleto,2127.15,Aprovado
2634,2634,Pix,7499.67,Aprovado
2635,2635,Cartão de Débito,3724.54,Aprovado
2636,2636,Boleto,6165.97,Recusado
2637,2637,Cartão de Crédito,10727.72,Aprovado
2638,2638,Pix,10697.54,Aprovado
2639,2639,Cartão de Débito,5516.64,Aprovado
2640,2640,Cartão de Crédito,15767.45,Aprovado
2641,2641,Pix,9604.18,Aprovado
2642,2642,Cartão de Crédito,2696.04,Aprovado
2643,2643,Cartão de Crédito,7264.27,Aprovado
2644,2644,Boleto,13812.18,Pendente
2645,2645,Cartão de Débito,12510.5,Aprovado
2646,2646,Pix,7820.68,Aprovado
2647,2647,Pix,22195.83,Aprovado
2648,2648,Cartão de Crédito,2169.97,Aprovado
2649,2649,Boleto,755.63,Aprovado
2650,2650,Pix,13534.21,Aprovado
2651,2651,Pix,2130.82,Aprovado
2652,2652,Cartão de Crédito,556.59,Aprovado
2653,2653,Cartão de Crédito,1309.95,Aprovado
2654,2654,Boleto,3600.65,Aprovado
2655,2655,Pix,585.23,Aprovado
2656,2656,Pix,4587.28,Aprovado
2657,2657,Pix,9464.79,Aprovado
2658,2658,Pix,4008.37,Aprovado
2659,2659,Cartão de Crédito,5763.85,Aprovado
2660,2660,Cartão de Crédito,1511.26,Aprovado
2661,2661,Pix,10570.89,Pendente
2662,2662,Cartão de Crédito,0.0,Aprovado
2663,2663,Boleto,3864.82,Aprovado
2664,2664,Cartão de Crédito,527.71,Aprovado
2665,2665,Cartão de Crédito,3903.08,Aprovado
2666,2666,Cartão de Crédito,5003.04,Aprovado
2667,2667,Cartão de Débito,14001.3,Recusado
2668,2668,Pix,1167.83,Recusado
2669,2669,Pix,2172.68,Aprovado
2670,2670,Boleto,8499.41,Aprovado
2671,2671,Pix,6448.27,Aprovado
2672,2672,Pix,5568.35,Aprovado
2673,2673,Boleto,734.47,Aprovado
2674,2674,Pix,3103.76,Aprovado
2675,2675,Cartão de Crédito,137.61,Aprovado
2676,2676,Pix,4506.18,Aprovado
2677,2677,Cartão de Crédito,3848.77,Aprovado
2678,2678,Pix,2561.35,Aprovado
2679,2679,Cartão de Crédito,413.52,Pendente
2680,2680,Boleto,11295.83,Pendente
2681,2681,Cartão de Débito,1986.11,Aprovado
2682,2682,Pix,2216.42,Aprovado
2683,2683,Cartão de Crédito,2226.52,Pendente
2684,2684,Cartão de Crédito,14624.1,Aprovado
2685,2685,Pix,2549.33,Aprovado
2686,2686,Cartão de Crédito,7099.01,Aprovado
2687,2687,Pix,13315.78,Aprovado
2688,2688,Pix,4752.2,Aprovado
2689,2689,Boleto,3414.15,Aprovado
2690,2690,Cartão de Crédito,1513.11,Aprovado
2691,2691,Pix,4014.16,Aprovado
2692,2692,Cartão de Crédito,10450.8,Aprovado
2693,2693,Pix,5724.9,Recusado
2694,2694,Pix,3790.24,Aprovado
2695,2695,Cartão de Crédito,1318.12,Aprovado
2696,2696,Pix,5954.54,Aprovado
2697,2697,Pix,3037.12,Aprovado
2698,2698,Cartão de Crédito,9016.8,Aprovado
2699,2699,Cartão de Crédito,4817.9,Pendente
2700,2700,Pix,4808.49,Aprovado
2701,2701,Cartão de Débito,14711.53,Aprovado
2702,2702,Cartão de Crédito,9781.54,Aprovado
2703,2703,Pix,1911.48,Aprovado
2704,2704,Cartão de Crédito,5876.98,Aprovado
2705,2705,Pix,17466.19,Aprovado
2706,2706,Cartão de Crédito,6818.23,Aprovado
2707,2707,Pix,9756.03,Recusado
2708,2708,Cartão de Crédito,13936.01,Aprovado
2709,2709,Cartão de Débito,11142.55,Aprovado
2710,2710,Pix,10459.18,Aprovado
2711,2711,Pix,15971.2,Pendente
2712,2712,Boleto,5381.09,Aprovado
2713,2713,Pix,3309.15,Aprovado
2714,2714,Cartão de Crédito,7251.05,Aprovado
2715,2715,Cartão de Crédito,5516.89,Aprovado
2716,2716,Pix,14607.1,Aprovado
2717,2717,Boleto,9325.77,Aprovado
2718,2718,Boleto,6585.53,Aprovado
2719,2719,Cartão de Débito,556.59,Aprovado
2720,2720,Pix,28689.62,Aprovado
2721,2721,Boleto,2696.04,Aprovado
2722,2722,Cartão de Débito,7213.76,Aprovado
2723,2723,Boleto,9965.43,Aprovado
2724,2724,Pix,3263.49,Aprovado
2725,2725,Pix,4586.49,Aprovado
2726,2726,Cartão de Crédito,15444.69,Aprovado
2727,2727,Cartão de Crédito,6576.52,Aprovado
2728,2728,Boleto,20951.01,Recusado
2729,2729,Cartão de Crédito,6881.92,Aprovado
2730,2730,Cartão de Crédito,6953.26,Aprovado
2731,2731,Cartão de Débito,9114.96,Aprovado
2732,2732,Cartão de Crédito,1309.95,Aprovado
2733,2733,Cartão de Crédito,12710.47,Aprovado
2734,2734,Boleto,13967.64,Aprovado
2735,2735,Cartão de Crédito,8534.12,Pendente
2736,2736,Boleto,9694.7,Aprovado
2737,2737,Cartão de Crédito,3321.81,Aprovado
2738,2738,Boleto,4477.67,Aprovado
2739,2739,Boleto,4885.59,Aprovado
2740,2740,Cartão de Crédito,12092.97,Aprovado
2741,2741,Cartão de Crédito,672.02,Aprovado
2742,2742,Cartão de Crédito,5154.01,Aprovado
2743,2743,Cartão de Crédito,5790.84,Aprovado
2744,2744,Cartão de Crédito,1381.12,Aprovado
2745,2745,Boleto,4646.91,Pendente
2746,2746,Pix,11865.73,Aprovado
2747,2747,Boleto,9349.94,Aprovado
2748,2748,Pix,6051.91,Aprovado
2749,2749,Cartão de Crédito,16709.32,Aprovado
2750,2750,Cartão de Crédito,11881.7,Aprovado
2751,2751,Pix,2420.94,Aprovado
2752,2752,Pix,14411.07,Aprovado
2753,2753,Cartão de Crédito,3525.32,Recusado
2754,2754,Pix,2319.04,Aprovado
2755,2755,Pix,6997.17,Aprovado
2756,2756,Cartão de Crédito,12232.1,Pendente
2757,2757,Pix,9880.82,Aprovado
2758,2758,Cartão de Crédito,672.02,Pendente
2759,2759,Cartão de Crédito,10799.19,Aprovado
2760,2760,Pix,2010.32,Recusado
2761,2761,Cartão de Crédito,8216.47,Aprovado
2762,2762,Cartão de Débito,2696.04,Aprovado
2763,2763,Pix,3006.5,Aprovado
2764,2764,Cartão de Crédito,6643.62,Aprovado
2765,2765,Pix,13372.16,Aprovado
2766,2766,Boleto,1065.41,Aprovado
2767,2767,Boleto,7510.69,Pendente
2768,2768,Cartão de Crédito,28313.17,Aprovado
2769,2769,Boleto,7132.95,Aprovado
2770,2770,Cartão de Crédito,4534.96,Pendente
2771,2771,Cartão de Crédito,2919.92,Aprovado
2772,2772,Cartão de Crédito,5499.06,Aprovado
2773,2773,Pix,18154.29,Aprovado
2774,2774,Cartão de Crédito,13860.14,Aprovado
2775,2775,Cartão de Débito,8934.71,Aprovado
2776,2776,Cartão de Crédito,8174.89,Aprovado
2777,2777,Cartão de Crédito,6855.01,Aprovado
2778,2778,Pix,5845.45,Aprovado
2779,2779,Cartão de Crédito,0.0,Aprovado
2780,2780,Cartão de Crédito,3525.32,Pendente
2781,2781,Pix,1375.78,Aprovado
2782,2782,Pix,2927.24,Aprovado
2783,2783,Cartão de Débito,5392.08,Pendente
2784,2784,Cartão de Crédito,2583.49,Aprovado
2785,2785,Boleto,2297.94,Aprovado
2786,2786,Cartão de Crédito,3296.45,Pendente
2787,2787,Cartão de Crédito,5359.6,Recusado
2788,2788,Pix,16175.68,Aprovado
2789,2789,Cartão de Crédito,5213.1,Aprovado
2790,2790,Cartão de Crédito,1532.57,Recusado
2791,2791,Cartão de Débito,7928.62,Pendente
2792,2792,Cartão de Crédito,52.79,Aprovado
2793,2793,Boleto,2165.39,Aprovado
2794,2794,Pix,10235.36,Aprovado
2795,2795,Pix,2923.52,Aprovado
2796,2796,Pix,3383.35,Aprovado
2797,2797,Cartão de Débito,7987.37,Pendente
2798,2798,Pix,2849.69,Aprovado
2799,2799,Cartão de Crédito,15622.5,Aprovado
2800,2800,Pix,5989.62,Aprovado
2801,2801,Cartão de Crédito,6030.94,Aprovado
2802,2802,Cartão de Débito,1309.95,Aprovado
2803,2803,Cartão de Crédito,17622.86,Aprovado
2804,2804,Pix,14930.88,Aprovado
2805,2805,Pix,15235.44,Aprovado
2806,2806,Cartão de Crédito,7817.97,Aprovado
2807,2807,Cartão de Crédito,2924.48,Aprovado
2808,2808,Cartão de Crédito,2297.94,Aprovado
2809,2809,Cartão de Crédito,5907.23,Aprovado
2810,2810,Cartão de Crédito,10348.96,Aprovado
2811,2811,Cartão de Crédito,3139.81,Aprovado
2812,2812,Pix,10430.34,Recusado
2813,2813,Cartão de Crédito,6836.2,Aprovado
2814,2814,Cartão de Crédito,4020.64,Aprovado
2815,2815,Pix,10150.05,Aprovado
2816,2816,Cartão de Crédito,4635.53,Aprovado
2817,2817,Cartão de Crédito,6795.74,Pendente
2818,2818,Cartão de Crédito,5298.84,Aprovado
2819,2819,Pix,955.74,Aprovado
2820,2820,Cartão de Crédito,5275.5,Aprovado
2821,2821,Cartão de Crédito,3309.15,Aprovado
2822,2822,Cartão de Crédito,9284.29,Recusado
2823,2823,Cartão de Crédito,11615.0,Aprovado
2824,2824,Boleto,9100.05,Aprovado
2825,2825,Cartão de Crédito,2637.75,Aprovado
2826,2826,Cartão de Crédito,10126.99,Aprovado
2827,2827,Cartão de Crédito,7177.84,Aprovado
2828,2828,Cartão de Débito,4631.76,Aprovado
2829,2829,Pix,3240.94,Aprovado
2830,2830,Pix,8206.32,Aprovado
2831,2831,Boleto,5903.92,Aprovado
2832,2832,Pix,17034.71,Aprovado
2833,2833,Boleto,6545.72,Aprovado
2834,2834,Cartão de Crédito,2319.04,Aprovado
2835,2835,Pix,7560.33,Aprovado
2836,2836,Cartão de Crédito,22808.94,Recusado
2837,2837,Cartão de Crédito,12618.71,Aprovado
2838,2838,Boleto,1375.78,Aprovado
2839,2839,Pix,2172.17,Aprovado
2840,2840,Cartão de Crédito,2637.75,Aprovado
2841,2841,Cartão de Crédito,8582.25,Aprovado
2842,2842,Cartão de Débito,3999.66,Aprovado
2843,2843,Pix,2165.39,Recusado
2844,2844,Cartão de Crédito,3103.76,Aprovado
2845,2845,Pix,4081.9,Aprovado
2846,2846,Cartão de Crédito,6505.26,Aprovado
2847,2847,Cartão de Crédito,13625.44,Aprovado
2848,2848,Cartão de Crédito,8519.27,Aprovado
2849,2849,Cartão de Crédito,6504.02,Pendente
2850,2850,Cartão de Crédito,1779.85,Aprovado
2851,2851,Pix,758.72,Aprovado
2852,2852,Cartão de Crédito,4295.86,Aprovado
2853,2853,Cartão de Crédito,10059.49,Recusado
2854,2854,Pix,5086.4,Aprovado
2855,2855,Cartão de Débito,915.4,Aprovado
2856,2856,Cartão de Crédito,6957.12,Aprovado
2857,2857,Cartão de Crédito,11035.57,Aprovado
2858,2858,Boleto,5259.0,Aprovado
2859,2859,Pix,2438.35,Aprovado
2860,2860,Pix,4432.8,Aprovado
2861,2861,Cartão de Crédito,1258.12,Aprovado
2862,2862,Cartão de Crédito,8367.47,Aprovado
2863,2863,Pix,1318.12,Aprovado
2864,2864,Pix,5734.21,Aprovado
2865,2865,Pix,11761.61,Aprovado
2866,2866,Cartão de Débito,345.28,Aprovado
2867,2867,Cartão de Crédito,5326.07,Aprovado
2868,2868,Boleto,2825.36,Aprovado
2869,2869,Pix,23647.2,Aprovado
2870,2870,Cartão de Crédito,672.02,Aprovado
2871,2871,Cartão de Crédito,137.61,Pendente
2872,2872,Pix,11668.17,Aprovado
2873,2873,Pix,3667.09,Aprovado
2874,2874,Boleto,5860.13,Pendente
2875,2875,Boleto,7469.63,Aprovado
2876,2876,Pix,379.36,Aprovado
2877,2877,Cartão de Crédito,2010.32,Recusado
2878,2878,Cartão de Crédito,2679.8,Aprovado
2879,2879,Cartão de Crédito,1328.57,Aprovado
2880,2880,Cartão de Crédito,1727.17,Aprovado
2881,2881,Pix,1522.73,Aprovado
2882,2882,Pix,4910.48,Recusado
2883,2883,Cartão de Crédito,2070.63,Aprovado
2884,2884,Cartão de Crédito,2319.04,Aprovado
2885,2885,Cartão de Crédito,8024.82,Aprovado
2886,2886,Pix,10167.83,Aprovado
2887,2887,Cartão de Crédito,4448.67,Aprovado
2888,2888,Pix,7757.53,Aprovado
2889,2889,Cartão de Crédito,1862.27,Aprovado
2890,2890,Cartão de Crédito,8209.05,Aprovado
2891,2891,Pix,20330.05,Aprovado
2892,2892,Cartão de Crédito,7257.98,Aprovado
2893,2893,Boleto,10251.52,Aprovado
2894,2894,Pix,3542.89,Aprovado
2895,2895,Cartão de Crédito,8164.85,Aprovado
2896,2896,Pix,7707.74,Aprovado
2897,2897,Boleto,8150.82,Aprovado
2898,2898,Cartão de Crédito,13805.23,Aprovado
2899,2899,Cartão de Crédito,2924.48,Aprovado
2900,2900,Cartão de Crédito,4971.89,Aprovado
2901,2901,Pix,7457.66,Aprovado
2902,2902,Cartão de Crédito,19130.9,Aprovado
2903,2903,Pix,12603.51,Aprovado
2904,2904,Cartão de Crédito,2516.24,Aprovado
2905,2905,Boleto,11978.48,Pendente
2906,2906,Cartão de Crédito,17413.52,Aprovado
2907,2907,Pix,2649.42,Aprovado
2908,2908,Boleto,10857.08,Aprovado
2909,2909,Pix,4369.92,Aprovado
2910,2910,Cartão de Crédito,9270.94,Aprovado
2911,2911,Pix,10028.97,Aprovado
2912,2912,Pix,4308.81,Aprovado
2913,2913,Pix,5359.6,Aprovado
2914,2914,Boleto,11902.45,Aprovado
2915,2915,Cartão de Crédito,392.32,Aprovado
2916,2916,Cartão de Crédito,21287.9,Aprovado
2917,2917,Boleto,5014.67,Aprovado
2918,2918,Pix,2972.79,Aprovado
2919,2919,Pix,6846.85,Aprovado
2920,2920,Cartão de Crédito,5201.27,Recusado
2921,2921,Cartão de Crédito,3321.81,Aprovado
2922,2922,Pix,9026.13,Aprovado
2923,2923,Cartão de Débito,5766.26,Aprovado
2924,2924,Pix,19971.51,Aprovado
2925,2925,Pix,9768.45,Aprovado
2926,2926,Cartão de Crédito,2670.08,Aprovado
2927,2927,Pix,6481.88,Recusado
2928,2928,Cartão de Crédito,181.94,Aprovado
2929,2929,Cartão de Crédito,2543.94,Aprovado
2930,2930,Pix,6566.76,Aprovado
2931,2931,Pix,527.71,Aprovado
2932,2932,Cartão de Crédito,2568.07,Aprovado
2933,2933,Pix,18713.98,Aprovado
2934,2934,Pix,9871.91,Aprovado
2935,2935,Cartão de Crédito,5942.78,Aprovado
2936,2936,Cartão de Crédito,19034.0,Aprovado
2937,2937,Cartão de Crédito,15261.59,Aprovado
2938,2938,Pix,14889.31,Aprovado
2939,2939,Cartão de Crédito,3333.74,Aprovado
2940,2940,Cartão de Crédito,2749.53,Aprovado
2941,2941,Pix,6773.77,Aprovado
2942,2942,Cartão de Crédito,8170.43,Aprovado
2943,2943,Cartão de Crédito,7661.24,Aprovado
2944,2944,Pix,4039.57,Aprovado
2945,2945,Pix,4788.24,Aprovado
2946,2946,Cartão de Crédito,14608.24,Aprovado
2947,2947,Cartão de Crédito,13114.56,Aprovado
2948,2948,Pix,9965.43,Aprovado
2949,2949,Cartão de Crédito,10566.79,Aprovado
2950,2950,Boleto,2938.49,Aprovado
2951,2951,Boleto,13967.76,Aprovado
2952,2952,Pix,16484.02,Aprovado
2953,2953,Boleto,17790.12,Aprovado
2954,2954,Cartão de Débito,3196.23,Aprovado
2955,2955,Pix,5134.39,Aprovado
2956,2956,Cartão de Crédito,6968.06,Aprovado
2957,2957,Cartão de Débito,527.71,Aprovado
2958,2958,Boleto,13953.68,Aprovado
2959,2959,Cartão de Crédito,6918.36,Pendente
2960,2960,Boleto,5876.44,Aprovado
2961,2961,Cartão de Crédito,20358.64,Aprovado
2962,2962,Pix,3065.14,Aprovado
2963,2963,Cartão de Crédito,6898.22,Aprovado
2964,2964,Boleto,8169.95,Aprovado
2965,2965,Boleto,14897.58,Aprovado
2966,2966,Pix,1614.18,Aprovado
2967,2967,Cartão de Crédito,6117.37,Aprovado
2968,2968,Cartão de Crédito,2319.04,Aprovado
2969,2969,Cartão de Crédito,4597.71,Aprovado
2970,2970,Cartão de Crédito,4875.94,Aprovado
2971,2971,Cartão de Débito,1779.85,Aprovado
2972,2972,Pix,1522.73,Aprovado
2973,2973,Pix,8809.19,Aprovado
2974,2974,Cartão de Crédito,19145.57,Aprovado
2975,2975,Boleto,7051.89,Pendente
2976,2976,Pix,9814.42,Recusado
2977,2977,Pix,2172.68,Aprovado
2978,2978,Pix,3829.48,Aprovado
2979,2979,Cartão de Crédito,2749.53,Aprovado
2980,2980,Pix,585.23,Aprovado
2981,2981,Pix,12879.57,Aprovado
2982,2982,Cartão de Débito,6421.42,Aprovado
2983,2983,Pix,6948.29,Aprovado
2984,2984,Cartão de Crédito,13561.45,Aprovado
2985,2985,Cartão de Crédito,4824.5,Aprovado
2986,2986,Cartão de Crédito,2034.76,Aprovado
2987,2987,Boleto,6055.88,Pendente
2988,2988,Pix,8064.64,Aprovado
2989,2989,Pix,8670.67,Aprovado
2990,2990,Boleto,12765.08,Aprovado
2991,2991,Cartão de Crédito,1876.53,Aprovado
2992,2992,Boleto,1318.12,Pendente
2993,2993,Cartão de Crédito,4831.88,Aprovado
2994,2994,Cartão de Crédito,10598.36,Aprovado
2995,2995,Pix,1762.66,Aprovado
